n_assets,repeat_id,hedger,avg_stress_fraction,runtime_seconds,model_initial_price,funding_initial_price,premium_adjustment,mean_pnl,std_pnl,median_pnl,q05_pnl,q01_pnl,min_pnl,max_pnl
2,0,constant,0.315,0.14666275000000017,8.72539131807102,8.951792438811072,-0.2264011207400518,0.09373004672427694,1.7534635999789023,0.035696887682157605,-3.0317580816172787,-5.679616261587464,-6.277022382080297,4.8705366600714015
2,0,regime,0.315,0.5385818340000001,8.951792438811072,8.951792438811072,0.0,0.10851461591730983,1.7062956232445299,0.1092758485466015,-2.62666060544412,-5.1730699493567895,-5.617046324520011,4.544477845501945
2,1,constant,0.37,0.180399875,8.757373123966508,9.055658754637236,-0.298285630670728,0.03063005148471227,2.166464564787225,0.11265119189091392,-3.547461604561417,-5.367799013649014,-6.613414087654555,4.828032609534446
2,1,regime,0.37,0.5396177079999998,9.055658754637236,9.055658754637236,0.0,0.0238160060249474,2.1099183582943404,-0.07235873726800732,-3.313654159713942,-5.560168783496095,-7.231682284900522,4.77534101234901
2,2,constant,0.35833333333333334,0.15302879199999975,8.616053310376499,8.821403434912678,-0.20535012453617973,-0.17753055120416344,1.7514864844708604,-0.1364895805640458,-3.4599049133937347,-4.460163303290913,-5.978971391553581,3.0766309494131434
2,2,regime,0.35833333333333334,0.559355,8.821403434912678,8.821403434912678,0.0,-0.1919854967469654,1.756258713507549,-0.09520028048659779,-3.338593611754986,-4.83357715506179,-5.553897071893095,3.182576052777467
2,3,constant,0.3675,0.22234350000000003,8.752355780608065,9.056752700715403,-0.30439692010733843,0.08234588068646576,1.9262403905344265,0.12350345785563571,-3.171267467576545,-4.4649442739006515,-5.552738460651498,5.1729928559047025
2,3,regime,0.3675,0.5344476670000002,9.056752700715403,9.056752700715403,0.0,0.02752551350390144,1.9545033870143722,0.07473209222631343,-3.564532186631678,-4.299255299671553,-5.019366750703316,5.069989427176573
2,4,constant,0.33916666666666667,0.2164339169999998,8.842080678169163,9.13101764035782,-0.2889369621886573,0.010137522271976555,1.9627850876703763,0.17623973681867255,-3.5700369526376194,-4.316346336458871,-4.529306697896899,4.504913297665993
2,4,regime,0.33916666666666667,0.5206633329999999,9.13101764035782,9.13101764035782,0.0,-0.020264223093400736,1.9863194526704901,0.1780874173898308,-3.2046599782004774,-4.141609841963756,-5.092467258898921,4.560800623406699
3,0,constant,0.38416666666666666,0.22362291600000006,8.139051249851187,8.803887681241363,-0.6648364313901762,0.2223631328004271,1.942387660852329,0.5196658596052401,-2.626626484242964,-6.808999005685672,-9.430418107159383,3.326266665342004
3,0,regime,0.38416666666666666,0.6145240000000003,8.803887681241363,8.803887681241363,0.0,0.26012193364803426,1.9251066569566466,0.5497339767523854,-2.889011170113524,-5.329646559794941,-8.354330070572558,3.491432800409001
3,1,constant,0.38083333333333336,0.25425245800000074,7.952337450076276,8.581225498562285,-0.6288880484860089,-0.10633190137014024,1.6445194578367062,0.02038801349608832,-2.612939093821104,-3.4259270053885755,-3.501648461192062,5.542301172537599
3,1,regime,0.38083333333333336,0.6046383749999995,8.581225498562285,8.581225498562285,0.0,-0.1609904999016009,1.6974091627572283,-0.17734113646013716,-2.6330415498051933,-3.2607684780994695,-3.3900719540829547,5.805561962973876
3,2,constant,0.3566666666666667,0.23550120799999963,8.103673664671055,8.498090884270198,-0.3944172195991431,0.03471374474602885,2.0939323558041307,0.4812076912994346,-4.098166942833398,-5.06544386206941,-7.388664742804615,4.0723409339081815
3,2,regime,0.3566666666666667,0.6062972499999999,8.498090884270198,8.498090884270198,0.0,0.06740971099096021,2.010070326455112,0.26259238000191276,-3.0347667742183484,-5.26899872995523,-6.6578779309251495,4.486192937050976
3,3,constant,0.345,0.231939208,8.161520483671005,8.433176787112703,-0.27165630344169855,-0.3685517770679343,2.5096153549127203,-0.12226095300510822,-4.110599720056271,-6.721733887720396,-13.077896410968538,4.146155286912396
3,3,regime,0.345,0.6202465000000004,8.433176787112703,8.433176787112703,0.0,-0.293025409281344,2.384305143851534,-0.2770003747402008,-3.933442184965325,-5.479051482368156,-11.659870885919478,4.511476943076861
3,4,constant,0.38666666666666666,0.21046412499999967,8.193146711789431,8.628842207145857,-0.43569549535642516,0.18695959955129937,1.6770962368617057,0.3072358863812221,-3.0102581317691492,-3.9110701661773146,-7.060465020659947,3.4274630105313406
3,4,regime,0.38666666666666666,0.6205335830000003,8.628842207145857,8.628842207145857,0.0,0.17319222138428012,1.5971305992596525,0.22994439637258374,-2.1962092625598806,-3.583859214008291,-6.317849275854023,3.8247102830193
4,0,constant,0.34833333333333333,0.27343370800000066,7.994001006596922,8.338664188781918,-0.3446631821849957,-0.1597714054418831,2.0392230226261048,0.09493999298193609,-4.232042224170886,-5.584800397719617,-5.777296600302055,4.500583654378367
4,0,regime,0.34833333333333333,0.7185126659999987,8.338664188781918,8.338664188781918,0.0,-0.10671635046806419,2.0344800818585407,-0.053799445098645204,-3.9248800627356926,-4.859194580833114,-5.512672324438753,4.727433898505744
4,1,constant,0.3591666666666667,0.2711238749999989,7.834532635888344,8.311539501445552,-0.4770068655572075,-0.22651758965847527,2.1664626720619875,0.1580298362172856,-4.004355197685609,-8.498924753238535,-9.18956118167987,3.6228411418489657
4,1,regime,0.3591666666666667,0.7145855000000001,8.311539501445552,8.311539501445552,0.0,-0.2298896616317871,2.0651761554850236,-0.05014615069600682,-3.289722654834344,-7.700272735120613,-9.57412126954194,3.6589075401856803
4,2,constant,0.36666666666666664,0.2587358749999993,7.85766603314012,8.395405562624246,-0.5377395294841261,0.3693015207282164,1.5236440303957801,0.38611818102126616,-2.030647310414243,-3.5443132854057824,-4.713123674097087,3.4167033740310018
4,2,regime,0.36666666666666664,0.7118655830000016,8.395405562624246,8.395405562624246,0.0,0.41192951050141047,1.571300630028465,0.33434138171002226,-2.149864530832009,-3.639762002596525,-3.830487441492889,3.478817662730364
4,3,constant,0.37,0.27759008299999977,7.690768336791964,8.197588606511847,-0.5068202697198823,0.08672437964470257,1.921075391430658,0.17115627919987775,-3.3695307934137486,-6.364361794080754,-6.936753397184916,3.400988021307768
4,3,regime,0.37,0.7369672919999992,8.197588606511847,8.197588606511847,0.0,0.12938792257804674,1.8882649012587431,0.3045100706160966,-3.707352491726393,-5.356890373711391,-5.987362573482699,3.909045939116382
4,4,constant,0.365,0.28157504200000005,7.7536694190324305,8.293887711393989,-0.5402182923615584,0.01572597432896097,1.8256569696265086,0.1665412271598683,-3.636413868229619,-5.352192914954554,-5.430296979038943,3.6673395618166538
4,4,regime,0.365,0.7124146669999991,8.293887711393989,8.293887711393989,0.0,0.01422248635996307,1.7628748703628343,0.0677135800590154,-3.4430855398119062,-3.9261973112238895,-4.930002151869601,3.3583983236655115
5,0,constant,0.37333333333333335,0.3008237919999992,7.631518758538089,8.069183791063784,-0.437665032525695,0.12513448528898366,1.742909940156867,0.11481203175115695,-2.8440833650782102,-5.022892927740177,-5.951589677532196,4.56006130591615
5,0,regime,0.37333333333333335,0.8166161670000012,8.069183791063784,8.069183791063784,0.0,0.06835098644137322,1.7527707588234398,0.12006391814552489,-2.9915571230151596,-4.50763152520186,-4.634813767729881,4.4829358948564675
5,1,constant,0.3383333333333333,0.3181129159999987,7.541283928331479,8.121511676132817,-0.580227747801338,0.2577057768639608,1.9474784703611903,0.5564837687620852,-3.364076551513467,-4.965284925387665,-7.017613279696533,3.870525823144874
5,1,regime,0.3383333333333333,0.8205730419999995,8.121511676132817,8.121511676132817,0.0,0.14369285988181382,1.9734413342483306,0.36620219424457856,-3.5409049125895984,-4.74255217319991,-7.021883971166801,3.939580996578947
5,2,constant,0.3958333333333333,0.3292432079999976,7.5131199172880345,7.993944993159737,-0.4808250758717021,-0.18559619182304402,1.7125344470900987,-0.04655704506041758,-2.9418863535883757,-5.113955811351314,-5.912503273254368,3.218874222130964
5,2,regime,0.3958333333333333,0.8292067500000009,7.993944993159737,7.993944993159737,0.0,-0.2865919290278528,1.7360537738789235,-0.2037045821747867,-3.1146199254736677,-4.705170021930215,-5.390967652571816,2.9975732629735177
5,3,constant,0.36666666666666664,0.3378652080000002,7.487628472353916,8.273725340221599,-0.7860968678676832,0.32896398603976856,1.6622362342479067,0.4501085468246595,-2.389967148406851,-4.1253557535097185,-6.414580292209024,4.625128124493507
5,3,regime,0.36666666666666664,0.8209618329999984,8.273725340221599,8.273725340221599,0.0,0.2941554214821287,1.6766789741156585,0.32268795966092423,-2.9568837411363376,-3.5028057836147775,-5.827438008431926,4.384819312389915
5,4,constant,0.3625,0.32904287499999896,7.461271353134245,8.152060164223716,-0.6907888110894707,0.026526383628094202,1.7731954156903285,0.24881622845036588,-3.0620240995263166,-5.581948445180024,-5.932956982556348,3.8927429111476926
5,4,regime,0.3625,0.8212662500000008,8.152060164223716,8.152060164223716,0.0,-0.02287313714446772,1.8485606348106374,0.022169687526176318,-3.7231881569356373,-5.121380791501437,-6.843826541978956,4.253954165253276
6,0,constant,0.35833333333333334,0.3626885420000008,7.5302037907308925,8.028554793814537,-0.4983510030836449,0.21578759757817995,1.9764744751198302,0.5146488158612492,-3.373271491179175,-4.916151159316563,-5.044476699073741,4.469020617428086
6,0,regime,0.35833333333333334,0.8953780830000007,8.028554793814537,8.028554793814537,0.0,0.13415121374229744,1.991129198426718,0.3970306579928291,-3.343653244475146,-4.631617647189278,-5.241223968798728,4.503576190545417
6,1,constant,0.34833333333333333,0.35986150000000094,7.2033309790005475,8.204159198528112,-1.0008282195275644,0.3538905929543919,2.0862873769529684,0.6176062599700458,-2.53645909567706,-6.499091072935429,-9.559791214759713,4.273705837267784
6,1,regime,0.34833333333333333,0.9159348749999978,8.204159198528112,8.204159198528112,0.0,0.4336323396917757,2.0066977895385434,0.42344568398993676,-2.417313458740511,-5.519563831954703,-7.5632150224464425,4.473914788355515
6,2,constant,0.3591666666666667,0.3704169999999998,7.539532514577072,7.959066518156943,-0.41953400357987114,-0.07413762072254484,1.5449908710464415,-0.027668074857952824,-2.8661751765996883,-4.035231710555912,-4.188608557492216,3.605976958730409
6,2,regime,0.3591666666666667,0.9060837910000004,7.959066518156943,7.959066518156943,0.0,-0.13465791084359646,1.6358364441111413,-0.16917175082969516,-2.85748209549261,-3.4172132745020893,-4.494274721418847,4.280192064695868
6,3,constant,0.355,0.35656833399999854,7.390127944613859,8.075546923327542,-0.6854189787136828,0.04819714904539252,2.190066813242644,0.34374840071314167,-4.070403112999724,-6.177572265803468,-7.43149812594028,4.914351073180882
6,3,regime,0.355,0.9034388749999991,8.075546923327542,8.075546923327542,0.0,0.002032532695515048,2.1497457274324336,0.10308484349255025,-3.5198730432959837,-5.482231705121996,-8.130594635939772,4.6512732950869555
6,4,constant,0.3491666666666667,0.3661420419999999,7.38412138895814,7.989912189738583,-0.6057908007804436,0.05118061893100481,2.078026753934669,0.22965627413338296,-3.553004482622538,-6.667675588216861,-8.883360495407672,4.8707664724914
